#NAME?,15/12/2018,,#NAME?,15/01/2019,,#NAME?,15/02/2019,,#NAME?,15/03/2019,,#NAME?,15/04/2019,,#NAME?,15/05/2019,,#NAME?,15/06/2019,,#NAME?,15/07/2019,,#NAME?,15/08/2019,,#NAME?,15/09/2019,,#NAME?,15/10/2019,,#NAME?,15/11/2019,,#NAME?,15/12/2019,,#NAME?,15/01/2020,,#NAME?,15/02/2020,,#NAME?,15/03/2020,,#NAME?,15/04/2020,,#NAME?,15/05/2020,,#NAME?,15/06/2020,,#NAME?,15/07/2020,,#NAME?,15/08/2020,,#NAME?,15/09/2020,,#NAME?,15/10/2020,,#NAME?,15/11/2020,,#NAME?,15/12/2020,,#NAME?,15/01/2021,,#NAME?,17/02/2021,,#NAME?,15/03/2021,,#NAME?,15/04/2021,,#NAME?,15/05/2021,,#NAME?,15/06/2021,,#NAME?,15/07/2021,,#NAME?,15/08/2021,,#NAME?,15/09/2021,,#NAME?,15/10/2021,,#NAME?,15/11/2021,
Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE,Type,IMPLIED VOL.,OPENING PRICE
NFL$0119405C,0.5334,0.1,MA$0219237.5C,,,PG$031990C,0.1867,8.725,BDX$0419270C,0.129,0.45,ADI$051975C,0.6137,38.1,LMQ$0619202.5C,,,BLK$0719580C,0.3723,0.25,USB$081957.5C,0.146,0.035,AXP$0919134C,,,AMD$101935.5C,,,BDX$1119265C,,,SHQ$121946C,0.2183,0.55,CME$0120227.5C,,,INQ$022069.5C,,,IBM$0320134C,,,V$0420177.5C,,,AQV$052077.5C,,,LMT$0620410C,0.2571,1.2,JPM$072071C,,,SHQ$082034.5C,,,COP$092044.5C,,,C$102054.0C,,,GDQ$112058.5C,,,GMU$122041.5C,,,GS$0121360C,,,QX1$022148.5C,,,V$0321192.5C,,,FQV$0421160C,0.5591,0.62,COF$0521150C,0.3349,1.17,PM$062172.5C,0.5341,25.4,PM$072193.5C,,,LLY$0821350C,0.5677,0.16,UVA$0921148.75C,0.4758,52.01,KO$102150.5C,,,ADI$1121197.5C,,,BA$1221207.5C,,
DIS$0119150C,0.3339,0.01,AEQ$0219227.5C,,,V$0319185C,0.3709,0.05,CL$041964.5C,,,AD1$0519167.5C,,,ADI$061992C,,,TGT$071989.5C,,,COF$081985.5C,,,FDX$0919157.5C,,,T$101945.0C,,,CL$111963.5C,,,MD1$1219145C,0.3493,0.04,CI$0120222.5C,,,NKE$022096C,,,AMT$0320247.5C,,,MA$0420345C,0.4131,0.39,COF$052056.5C,,,MU$062043.5C,,,JNJ$0720185C,0.3817,0.05,MD1$082097C,,,LMT$0920425C,0.2536,2.15,UNP$1020212.5C,,,KFT$112055.5C,,,LMQ$1220485C,0.3706,3.04,SQX$012195C,0.3086,10.08,MSQ$0221330C,,,MA$0321415C,0.369,0.37,COF$0421145C,0.3501,1.18,FCX$052136C,0.5178,2.44,UPS$0621237.5C,,,UPS$0721245C,,,PYP$0821350C,0.3397,1.1,JPM$0921167.5C,,,PRQ$1021455C,0.1998,11.75,AD1$1121207.5C,,,CME$1221212.5C,,
CYQ$011943.5C,,,NFL$0219410C,0.4797,3.95,MA$0319237.5C,,,AQV$041947.5C,0.3094,0.48,COP$051959.5C,,,AD1$0619187.5C,,,COP$071967.5C,0.2381,0.06,QX1$081944.5C,,,BMY$091947.5C,,,LOW$101980C,0.5915,33.7,AQV$111951.5C,,,PM$121962.5C,0.1497,22.275,BDX$0120200C,0.5937,70,VZ$022061.5C,,,AMQ$0320212.5C,,,AEQ$0420395C,0.4473,1.46,FB$0520197.5C,,,GDQ$062075.5C,,,HD$0720340C,0.5139,0.18,PM$082071.5C,,,MU$092048.5C,,,MD1$102096C,,,PNC$1120128C,,,ADI$1220149C,,,AXP$0121155C,0.5111,0.29,TSL$0221650C,0.8245,221.5,AEQ$0321460C,0.3273,35.55,FCX$042133C,0.5939,4.83,QX1$052154.5C,,,ANQ$0621143C,,,ANQ$0721146C,,,ABB$0821150C,0.3775,0.105,HD$0921385C,0.2598,0.295,TMO$1021700C,0.4051,0.85,COP$112162.5C,0.3998,12.35,CI$1221202.5C,,
ORQ$011947.5C,,,DIS$021985C,0.6726,27.625,AEQ$0319217.5C,,,USB$041953.5C,,,LMT$0519390C,0.1845,0.05,COP$061959.5C,,,LMT$0719430C,0.3049,0.2,MSQ$0819150C,0.1976,0.41,CVS$091959.5C,,,C$101970.5C,,,USB$111955.5C,,,UPS$1219134C,,,CL$012063.5C,,,QAQ$022097C,,,TGT$032076C,,,PFE$042037.5C,,,JPM$052095.5C,,,KFT$062054.5C,,,WLP$0720237.5C,,,UPS$0820139C,,,GDQ$092070.5C,,,PM$102078.5C,,,XOM$112037.5C,0.4498,1,COP$122040.5C,,,FDX$0121340C,0.4849,2.8,FB$0221350C,0.5169,0.38,PFE$032141C,,,QX1$042160.5C,,,MSQ$0521325C,0.313,0.15,BLK$0621780C,0.273,80.5,BLK$0721750C,0.3654,133.5,CCQ$082161.5C,,,WLP$0921460C,0.3894,0.6,ACN$1021385C,0.2387,0.5,LMT$1121380C,0.1582,2.35,BDX$1221185C,0.3011,58.6
CRM$0119134C,,,CYQ$021948.5C,,,PFE$031946.5C,,,COF$041972.5C,0.4951,12.95,MU$051938.5C,,,LMT$0619400C,0.2502,0.1,GDQ$071972.5C,0.2248,0.32,FB$0819215C,0.3176,3.89,IBM$0919150C,0.2266,0.2,HN3$1019152.5C,,,COF$111995C,0.2342,0.6,ANQ$121955.5C,,,AQV$012059.5C,,,WFC$022053.5C,,,CAT$0320134C,,,NFL$0420455C,0.4915,0.84,HD$0520207.5C,,,PNC$0620122C,,,BK$072022.5C,0.9313,14.9,ANQ$082056.5C,,,KFT$092061.5C,,,ANQ$102047.5C,0.5325,10.54,BA$1120170C,0.6012,7.87,LMT$1220395C,0.2269,2.9,CVS$012163.5C,,,JPM$0221143C,,,NFL$0321505C,0.3727,50.7,MSQ$0421335C,0.4631,0.055,TSL$0521555C,,,GS$0621405C,0.2546,1.28,GS$0721405C,0.2579,2.11,INQ$082154C,,,BAC$092143.5C,,,ABT$1021137C,,,MU$112185C,0.3574,0.07,CL$122167.5C,0.2842,10.9
KO$011940.5C,,,ORQ$021952.5C,0.172,0.05,NFL$0319410C,0.3314,1.49,QX1$041940.5C,,,GDQ$051959.5C,,,MU$061940.5C,,,XOM$071981.5C,,,JPM$0819135C,0.2535,0.04,AMT$0919217.5C,,,UNP$1019160C,0.3,12.96,QX1$111936.5C,,,BLK$1219530C,0.1593,0.525,USB$012060.5C,,,IQU$0220262.5C,,,LMQ$0320345C,0.285,9.8,DIS$042093C,,,MA$0520365C,0.9236,3.5,XOM$062045.5C,,,PG$0720116C,,,BLK$0820620C,0.2888,6,PNC$092085C,0.3783,26.8,BLK$1020615C,,,CME$1120152.5C,,,MU$122085C,,,IBM$0121155C,0.2948,0.01,HD$0221355C,0.437,0.5,DIS$0321197.5C,,,TSL$0421695C,0.7096,61.55,FB$0521365C,0.3733,1.21,SQX$062180C,0.5528,,SQX$0721160C,0.284,,QAQ$0821190C,0.4424,0.135,PG$0921175C,0.3103,0.11,PEP$1021162.5C,,,GDQ$112182.5C,0.3193,0.08,AQV$122147.5C,0.8877,23.375
PRQ$0119235C,,,CRM$0219165C,0.2678,0.58,DIS$0319150C,0.4281,0.04,MSQ$0419136C,,,KFT$051950.5C,,,GDQ$061960.5C,,,BA$0719430C,0.2668,0.06,JNJ$0819143C,,,AMQ$0919217.5C,,,SHQ$101949C,,,MSQ$1119137C,,,GS$1219202.5C,,,COF$012099C,,,MRK$022088.5C,,,MMM$0320150C,0.2264,11.5,CYQ$042044.5C,,,AEQ$0520420C,0.4272,0.495,BA$0620190C,0.7613,0.4,V$0720202.5C,,,GS$0820202.5C,,,XOM$092046.5C,,,GS$1020197.5C,,,CI$1120152.5C,,,GDQ$122060.5C,,,AMT$0121217.5C,,,WLP$0221430C,0.4694,0.6,CYQ$032148.5C,,,FB$0421370C,0.4351,0.12,JPM$0521165C,0.2352,0.79,FDX$0621390C,0.3602,0.265,FDX$0721390C,0.4356,0.27,WFC$082146.5C,,,V$0921222.5C,,,CVX$102197C,,,PNC$1121222.5C,,,USB$122162.5C,0.2093,0.81
ACN$0119155C,0.2836,7.3,KO$021943C,0.2482,4.775,CYQ$031948.5C,,,FB$0419197.5C,,,PNC$0519137C,,,KFT$061953.5C,,,COF$071997.5C,0.2344,0.51,WLP$0819297.5C,,,TGT$091980C,0.3975,5.8,MD1$101991C,,,FB$1119207.5C,,,SQX$121998C,,,QX1$012038.5C,,,TXN$0220142C,,,ADI$0320134C,,,ORQ$042047.5C,0.5373,2.43,NFL$0520480C,0.654,6.5,CI$0620212.5C,,,MA$0720370C,0.4132,0.57,SQX$082069.5C,,,BA$0920140C,0.5983,37.69,SQX$102067.5C,0.4573,,BDX$1120235C,,,KFT$122058.5C,,,AMQ$0121320C,0.5416,0.29,BK$022122.5C,0.3591,23,ORQ$032157.5C,0.2919,4.98,JPM$0421152.5C,,,HD$0521380C,0.2471,0.17,CVS$062183.5C,,,CVS$072183.5C,,,MCD$0821222.5C,,,MA$0921390C,0.2149,1.95,LLY$1021212.5C,,,XOM$112142.5C,0.5901,20.125,FQV$122196C,,
ABT$011957.5C,6.125,13.275,PRQ$0219222.5C,,,ORQ$031956.5C,,,JPM$041990C,0.4109,16.35,XOM$051968.5C,,,PNC$0619137C,,,AEQ$0719307.5C,,,PG$0819118C,,,CAT$0919135C,0.2816,0.19,PM$101967.5C,0.2979,6.95,JPM$1119142C,,,AXP$1219134C,,,FB$0120197.5C,,,MS$022050.5C,,,AD1$0320144C,,,CRM$0420185C,0.383,0.37,KO$052047.5C,0.3879,2.32,BDX$0620225C,,,AEQ$0720455C,0.3273,2.77,AXP$082099C,,,BDX$0920230C,0.2976,29.15,AXP$102095C,0.3863,12.85,CL$112072.5C,0.332,7.525,PNC$1220139C,,,TGT$0121192.5C,,,PG$0221137C,,,CRM$0321245C,,,HD$0421375C,0.4627,0.23,WLP$0521455C,,,IBM$0621167.5C,,,IBM$0721165C,0.2125,0.25,IQU$0821540C,0.2125,2.6,AEQ$0921595C,0.2426,46.875,PYP$1021350C,0.3414,0.15,BA$1121310C,0.4761,0.095,COF$1221104.4C,0.6756,51.9
PEP$011980C,0.5653,34.275,ACN$0219210C,0.4901,0.05,CRM$0319165C,0.3489,4.5,JNJ$0419147C,,,BA$0519395C,0.2691,6,XOM$061969.5C,,,NFL$0719435C,0.3951,0.33,MA$0819272.5C,,,GMU$091940.5C,,,UPS$1019135C,0.1667,0.14,JNJ$1119144C,,,FDX$1219160C,0.3069,5.35,JPM$0120146C,,,AMD$022048.5C,,,LMT$0320385C,0.2717,50.8,KO$042052.5C,0.4971,1.62,PRQ$0520375C,0.2963,0.25,CL$062068.5C,,,PFE$072040.5C,,,FDX$0820172.5C,,,AQV$092072.5C,0.3882,9.95,FDX$1020237.5C,,,AQV$112073.5C,,,XOM$122036.5C,,,CAT$0121197.5C,,,V$0221202.5C,,,KO$032147.5C,0.2156,2.8,WLP$0421440C,0.5347,1.5,BAC$052141.5C,,,AMT$0621227.5C,,,AMT$0721370C,0.4904,0.2,MRK$082182.5C,0.1853,0.41,PFZ$092145.5C,,,ABB$102197C,,,CME$1121202.5C,,,QX1$122185C,0.3225,0.21
CVX$0119150C,0.3569,0.03,ABT$021967.5C,0.2671,3.6,KO$031942.5C,,,HD$0419227.5C,,,CI$0519152.5C,,,BA$0619400C,0.2561,0.25,DIS$071997.5C,0.4864,44.125,AEQ$0819375C,0.2649,0.06,LMQ$0919232.5C,,,ANQ$101953C,,,HD$1119242.5C,,,BMY$121952.5C,0.2605,6.25,JNJ$0120155C,0.1475,0.05,T$022046.0C,0.2974,0.03,MU$032045.5C,,,PRQ$0420380C,0.37,0.35,ABT$052091.5C,,,AQV$062068.5C,,,NFL$0720515C,0.494,2.08,BMY$082067.5C,0.3026,0.18,USB$092047.5C,0.3884,0.055,CVS$102059.5C,,,USB$112042.5C,0.4031,0.5,BA$1220182.5C,,,GMU$012165C,0.6355,0.025,MA$0221395C,0.3362,0.55,PRQ$0321380C,0.2386,,BAC$042138.5C,,,PG$0521131C,,,AMQ$0621320C,0.4897,1.01,AMQ$0721325C,0.6204,0.96,TXN$0821202.5C,,,NFL$0921545C,0.2116,3.55,INQ$102147C,,,CI$1121290C,0.5517,0.35,MSQ$1221380C,0.2222,0.26
LLY$0119134C,,,PEP$0219155C,0.4876,0.04,PRQ$0319227.5C,,,WLP$0419282.5C,,,BDX$0519220C,0.2462,,CME$0619212.5C,,,CYQ$071962.5C,0.227,0.02,NFL$0819370C,0.4161,19.46,MMM$0919192.5C,,,BLK$1019475C,,,WLP$1119232.5C,,,CVS$121971.5C,,,HD$0120212.5C,,,LOW$0220137C,,,GDQ$032092C,,,ACN$0420182.5C,,,CVX$052077.5C,0.6183,7.19,USB$062039.5C,,,DIS$0720134C,,,CVS$082064.5C,,,COF$092061.5C,,,IBM$1020137C,,,FQV$112090C,0.4364,12.8,CME$1220197.5C,,,LMQ$0121520C,0.3746,12.89,AEQ$0221495C,0.2928,5.84,ACN$0321340C,0.4548,0.25,PG$0421134C,,,V$0521212.5C,,,TGT$0621217.5C,,,TGT$0721217.5C,,,MS$082196C,,,CYQ$092155.5C,,,NKE$1021200C,0.4307,0.28,CSX$112145C,0.5096,0.1,TSL$12211160C,0.6294,28.61
PYP$011991C,,,CVX$0219135C,0.2787,0.04,ABT$031970.5C,,,BK$041940C,0.2292,13.175,CL$051963.5C,,,CI$0619200C,0.3368,0.06,KO$071948.5C,,,DIS$0819148C,,,ADI$0919140C,0.5229,0.5,GS$1019192.5C,,,BK$111936C,,,IBM$1219144C,,,WLP$0120262.5C,,,C$022081.5C,,,KFT$032053.5C,,,ABT$042072.5C,0.6188,11.525,PYP$0520138C,,,COF$062090C,0.6322,0.07,CYQ$072049.5C,,,IBM$0820150C,0.3545,0.15,QX1$092057.5C,,,AMT$1020237.5C,,,COF$112090C,0.49,1.2,CI$1220212.5C,,,ADI$0121195C,0.4934,0.15,NFL$0221535C,0.4614,15.8,ABT$0321145C,0.258,0.155,V$0421197.5C,,,MA$0521400C,0.2427,4.4,CAT$0621222.5C,,,CAT$0721222.5C,,,AMD$0821132C,,,ORQ$092167.5C,0.4329,22.625,QAQ$1021145C,0.2248,2.25,BDX$1121215C,,,FB$1221385C,0.3465,2.43
ABB$011995C,0.2957,0.52,LLY$0219135C,0.2414,0.07,PEP$0319145C,0.3549,0.04,PG$041972.5C,0.3759,30.1,AQV$051942.5C,0.4605,5.7,BDX$0619272.5C,,,ABT$071988.5C,,,CYQ$081960.5C,,,AD1$0919172.5C,,,SQX$101994C,,,PG$1119129C,,,AMQ$1219212.5C,,,BK$012025C,0.9825,25.3,MD1$0220134C,,,PNC$0320117C,,,PEP$0420137C,,,ABB$052083.5C,,,QX1$062045.5C,,,ORQ$072056.5C,,,AMT$0820242.5C,,,MSQ$0920217.5C,,,AMQ$1020222.5C,,,QX1$112045.5C,,,BDX$1220210C,0.3307,33.5,AD1$0121202.5C,,,DIS$0221225C,,,PEP$0321160C,0.3781,0.26,MA$0421420C,0.286,3.3,AEQ$0521475C,0.2552,49.2,GMU$062172C,,,LMQ$0721560C,0.3929,87.25,LOW$0821197.5C,,,CRM$0921290C,0.3317,1.07,MCD$1021222.5C,,,AQV$112185C,0.3209,0.6,UVA$1221360C,0.5621,4.45
CCQ$011938.5C,,,PYP$021997C,,,CVX$0319136C,,,V$0419172.5C,,,USB$051952.5C,0.1681,0.34,CL$061969.5C,,,NKE$071987.5C,0.2667,1.29,ORQ$081953.5C,,,COP$091953.5C,,,AXP$1019134C,,,MA$1119360C,0.3654,0.09,TGT$1219134C,,,PG$0120121C,,,PM$022082.5C,0.2367,6.575,XOM$032040.5C,,,CVX$042086C,,,INQ$052060.5C,,,FB$0620192.5C,,,CRM$0720235C,,,AMQ$0820217.5C,,,TSL$0920352C,0.7056,107,TGT$1020162.5C,,,MSQ$1120192.5C,,,CL$122079.5C,,,COP$012142.5C,,,CYQ$022148.5C,,,CVX$032187C,,,AEQ$0421510C,0.3534,1.72,PFZ$052142.5C,,,LMQ$0621580C,0.4017,29.45,MMM$0721207.5C,,,C$082174.5C,,,KO$092151.5C,,,IQU$1021410C,0.5231,162.4,FQV$112191C,,,HD$1221430C,0.2613,0.33
INQ$011952C,,,ABB$021998C,,,LLY$0319139C,,,MA$0419242.5C,,,COF$051997C,,,AQV$061953.5C,,,QAQ$071982.5C,0.3455,0.14,CRM$0819147C,,,LMT$0919425C,0.1999,0.15,FDX$1019146C,,,AEQ$1119370C,0.395,0.09,CAT$1219146C,,,V$0120192.5C,,,UPS$022075C,0.5252,43.075,CME$0320227.5C,,,LLY$0420155C,0.3792,1.06,NKE$052088.5C,,,JPM$062086.5C,,,KO$072045.5C,,,TGT$0820140C,0.3468,0.81,FB$0920350C,0.4291,0.23,CAT$1020152.5C,,,TSL$1120324C,0.8072,126,AQV$122073.5C,,,LMT$0121390C,0.2324,1.15,ORQ$022164.5C,,,LLY$0321207.5C,,,NFL$0421525C,0.3331,19.48,NFL$0521485C,0.4028,69.875,MMM$0621217.5C,,,AD1$0721207.5C,,,HN3$0821222.5C,,,PRQ$0921465C,0.1558,2.57,MRK$102189C,,,COF$1121162.5C,,,WLP$1221490C,0.2294,0.475
NKE$011965.5C,,,CCQ$021942.5C,0.2936,0.03,PYP$031994C,,,AEQ$0419360C,0.3819,0.01,QX1$051939.5C,,,USB$061955.5C,,,MRK$071994C,,,KO$081947.5C,,,MU$091942.5C,,,BMY$101952.5C,0.194,0.3,NFL$1119370C,0.5142,0.69,GMU$121939.5C,,,MA$0120267.5C,,,ANQ$022072C,,,CI$0320205C,,,PYP$042090C,0.7801,17.6,IQU$0520272.5C,,,JNJ$0620157.5C,,,PRQ$0720385C,0.4259,0.31,CAT$0820155C,0.3764,1.51,JPM$092073C,,,LMQ$1020410C,0.5548,0.86,FB$1120350C,0.4919,0.84,USB$122044.5C,,,MU$012181C,,,CRM$0221260C,0.3899,0.64,PYP$0321330C,0.4336,5,DIS$0421197.5C,,,DIS$0521185C,0.3007,8.58,AD1$0621207.5C,,,COP$072162.5C,,,UNP$0821202.5C,,,TMO$0921720C,0.3974,0.3,TXN$1021207.5C,,,QX1$112182.5C,0.3082,0.65,BAC$122145.5C,,
VZ$011951.5C,,,INQ$021952C,,,ABB$031969.5C,,,PFE$041944.5C,,,MSQ$0519140C,0.2144,0.03,COF$061999C,,,MD1$071997.5C,0.1597,2.06,PRQ$0819252.5C,,,GDQ$091962.5C,0.265,2.52,CVS$101959.5C,,,DIS$1119144C,,,LMQ$1219252.5C,,,AEQ$0120400C,0.2465,0.01,BLK$0220570C,0.143,0.65,BDX$0320255C,,,ABB$042072.5C,0.6625,14.75,MRK$052087.5C,0.2895,0.69,HD$0620222.5C,,,ACN$0720212.5C,,,LMQ$0820415C,0.4956,3.305,JNJ$0920172.5C,,,ADI$1020135C,0.4548,1.05,JPM$1120133C,,,FQV$1220145C,0.4357,0.1,GDQ$012157.5C,0.2838,3.05,KO$022148.5C,,,ABB$032172.5C,0.7615,34.1,CYQ$042151.5C,,,CYQ$052152.5C,0.2421,1.2,COP$062151.5C,,,LMT$0721410C,0.16,1.05,SHQ$082168C,,,ACN$0921390C,0.2971,0.25,MS$102198C,,,MSQ$1121380C,0.2775,0.04,PG$1221162.5C,,
QAQ$011961.5C,,,NKE$021971.5C,,,CCQ$031947.5C,0.393,0.03,NFL$0419405C,0.4028,4.75,FB$0519192.5C,,,MSQ$0619144C,,,PM$071992.5C,0.2891,0.04,ABT$081980.5C,,,KFT$091953.5C,,,IBM$1019142C,,,ORQ$111958.5C,,,MMM$1219177.5C,,,PFE$012042.5C,,,GS$0220202.5C,,,CL$032061.5C,,,INQ$042063C,,,MS$052043.5C,,,WLP$0620287.5C,,,ABT$072089.5C,,,ADI$0820155C,0.6947,1.55,HD$0920360C,0.3955,0.265,AD1$1020149C,,,JNJ$1120165C,0.2278,0.25,COF$122094C,,,KFT$012161.5C,,,ACN$0221340C,0.4904,0.45,CCQ$032153.5C,,,ORQ$042165.5C,,,ORQ$052170.5C,,,LMT$0621415C,0.1955,1.53,MU$072152.5C,0.4806,29.6,MD1$0821145C,0.2675,0.19,ABT$092185C,0.6364,38.3,AMD$1021145C,0.4986,0.09,TSL$11211160C,,,V$1221187.5C,,
WFC$011952.5C,0.3066,0.24,VZ$021958.5C,,,INQ$031950.5C,,,DIS$0419135C,0.2336,0.02,JPM$0519145C,0.1919,0.03,JPM$061987.5C,0.4198,22.35,BLK$0719600C,0.4139,0.25,PEP$0819143C,,,PNC$0919135C,0.2343,0.7,AMT$1019247.5C,,,CRM$1119180C,0.2601,0.05,ADI$1219134C,,,NFL$0120395C,0.3773,0.12,SQX$022099C,,,AQV$032056.5C,,,NKE$042094C,,,LOW$052092.5C,0.5185,6.49,BK$062022.5C,0.5557,9.4,PEP$0720165C,0.3419,0.05,AD1$0820160C,0.3392,2.05,WLP$0920410C,0.5927,0.5,COP$102039.5C,,,HD$1120350C,0.2914,0.25,QX1$122050.5C,,,PNC$0121165C,0.3159,0.375,ABT$0221134C,,,INQ$032153C,,,CRM$0421255C,,,CRM$0521252.5C,,,MU$062191C,,,GDQ$072166.5C,,,PM$082192.5C,0.2543,7.6,CVX$092197.5C,0.2326,5.05,LOW$1021212.5C,,,FB$1121390C,0.326,0.58,MA$1221390C,0.2639,3.47
MCD$0119207.5C,,,QAQ$021945.5C,,,NKE$031962.5C,0.4026,22.9,CYQ$041950.5C,,,JNJ$0519149C,,,JNJ$0619147C,,,TGT$071990.5C,,,CVX$0819139C,,,XOM$091965.5C,,,TGT$101975C,0.4855,32.925,KO$111962C,,,AD1$1219192.5C,,,DIS$0120165C,0.2231,0.22,AXP$0220144C,,,USB$032037.5C,0.3562,17.55,QAQ$042077.5C,0.6622,3.45,C$052053.0C,,,PG$0620126C,,,CVX$072077.5C,,,COP$082042.5C,,,BK$092025C,0.4583,12.5,LMT$1020420C,0.268,2.19,WLP$1120400C,0.5079,0.5,MSQ$1220202.5C,,,XOM$012144.5C,,,PEP$0221170C,0.2626,0.01,NKE$0321150C,0.287,1.68,KO$042146.5C,,,KO$052151.5C,,,GDQ$062165.5C,,,KFT$072165.5C,,,UPS$0821230C,0.2655,1.6,LLY$0921247.5C,,,C$102181.0C,,,UVA$1121360C,0.5337,,AEQ$1221570C,0.3868,93.125
MRK$011978C,,,WFC$021951.5C,,,VZ$031959.5C,,,ORQ$041954.5C,,,HD$0519202.5C,,,HD$0619202.5C,,,COP$071972.5C,0.2971,0.025,LLY$081980C,0.2524,28.6,BA$0919420C,0.301,0.05,CAT$1019134C,,,PRQ$1119375C,0.2989,0.04,COP$121959.5C,,,CYQ$012062.5C,0.4443,0.02,FDX$0220175C,0.2314,1.18,COF$032082C,,,IQU$0420320C,0.4482,1.25,HN3$0520157.5C,,,V$0620192.5C,,,ABB$072087.5C,0.3553,7.05,LMT$0820420C,0.3273,1.64,PG$0920141C,,,MU$102050.5C,,,BAC$112032.5C,,,TSL$1220580C,0.6769,1.9,BA$0121240C,0.487,9.25,CVX$022188.5C,,,QAQ$0321147C,,,PRQ$0421405C,0.4086,0.845,PRQ$0521415C,0.2105,0.35,KFT$062164.5C,,,PNC$0721240C,0.5856,1.35,ANQ$0821142C,,,PYP$0921380C,0.415,0.075,HN3$1021192.5C,,,TY1$1121110C,1.0817,1.35,PFZ$122149.5C,,
TXN$011986C,,,MRK$021980.5C,,,QAQ$031951.5C,,,CRM$0419185C,0.22,0.1,WLP$0519247.5C,,,WLP$0619242.5C,,,LMT$0719435C,0.3196,0.2,PYP$0819135C,0.2537,0.29,CME$0919227.5C,,,LMQ$1019222.5C,,,ABT$111973.5C,,,LMT$1219425C,0.1448,0.25,ORQ$012058.5C,,,BMY$022064.5C,,,MSQ$0320155C,0.2669,28.18,MRK$042083C,,,MD1$052092.5C,0.4499,7,MA$0620365C,0.613,2.13,CCQ$072044.5C,,,MU$082046.5C,,,V$0920207.5C,,,GDQ$102064.5C,,,PG$1120135C,0.2678,9.95,FB$1220345C,0.3614,0.31,CME$0121197.5C,,,LLY$0221207.5C,,,WFC$032147.5C,0.4999,0.03,TMO$0421660C,0.5494,0.3,ACN$0521355C,0.4902,1.7,PNC$0621220C,0.2427,0.7,XOM$072158.5C,,,BLK$0821820C,0.2301,65.4,ABB$092190C,0.4012,26.575,UNP$1021182.5C,,,HD$1121405C,0.2141,0.125,NFL$1221555C,0.3566,125.05
MS$011945.5C,,,TXN$021994C,,,WFC$031955.5C,,,KO$041947.5C,,,BK$051935C,0.2488,,BK$061930C,0.7237,16.675,GDQ$071973.5C,,,ABB$081962.5C,0.3098,8.65,CI$0919182.5C,,,MMM$1019180C,0.1965,1.29,PEP$1119146C,,,MU$121968C,,,KO$012065C,0.2329,0.01,CVS$022063.5C,,,FB$0320150C,0.4602,64.32,TXN$042094C,,,PM$052072.5C,0.5536,5.85,AEQ$0620435C,0.3624,1.15,INQ$072061C,,,GDQ$082070.5C,,,MA$0920395C,0.3603,0.73,KFT$102060.5C,,,V$1120177.5C,,,JPM$1220133C,,,CI$0121285C,,,PYP$0221365C,,,MCD$0321217.5C,,,ACN$0421355C,0.4464,0.2,ABT$052185C,0.4722,38.975,XOM$062185C,0.4368,0.02,BA$0721212.5C,,,GS$0821430C,0.269,0.74,CCQ$092167.5C,0.2324,0.065,MD1$1021145C,0.1878,0.085,WLP$1121455C,,,DIS$1221157.5C,,
